RTCM-Ref 0805   	19/06/2019	08:45:00	114645.718	557500.266	  15.190	0.00	0.00
DUNETOP         	19/06/2019	08:47:36	109581.537	559613.302	  12.655	0.01	0.01
Line0004        	19/06/2019	13:23:51	109539.036	559970.200	   1.882	0.01	0.01
Line0005        	19/06/2019	13:23:52	109539.035	559970.197	   1.877	0.01	0.01
Line0006        	19/06/2019	13:23:53	109539.035	559970.198	   1.876	0.01	0.01
Line0007        	19/06/2019	13:23:54	109539.035	559970.200	   1.876	0.01	0.01
Line0008        	19/06/2019	13:23:55	109539.034	559970.198	   1.878	0.01	0.01
1A TRANSECT 0001	19/06/2019	13:42:53	109444.765	559889.399	   0.979	0.01	0.01
1A TRANSECT 0002	19/06/2019	13:42:54	109444.698	559889.335	   0.983	0.01	0.01
1A TRANSECT 0003	19/06/2019	13:42:55	109444.721	559889.352	   0.982	0.01	0.01
1A TRANSECT 0004	19/06/2019	13:42:56	109444.755	559889.360	   0.983	0.01	0.01
1A TRANSECT 0005	19/06/2019	13:42:57	109444.741	559889.330	   0.984	0.01	0.01
1A TRANSECT 0006	19/06/2019	13:42:58	109444.811	559889.350	   0.979	0.01	0.01
1A TRANSECT 0007	19/06/2019	13:42:59	109444.986	559889.388	   0.986	0.01	0.01
1A TRANSECT 0008	19/06/2019	13:43:00	109445.056	559889.436	   0.988	0.01	0.01
1A TRANSECT 0009	19/06/2019	13:43:01	109445.019	559889.404	   0.987	0.01	0.01
1A TRANSECT 0010	19/06/2019	13:43:02	109445.017	559889.404	   0.990	0.01	0.01
1A TRANSECT 0011	19/06/2019	13:43:03	109444.998	559889.425	   0.996	0.01	0.01
1A TRANSECT 0012	19/06/2019	13:43:04	109444.988	559889.433	   0.990	0.01	0.01
1A TRANSECT 0013	19/06/2019	13:43:05	109444.961	559889.351	   0.989	0.01	0.01
1A TRANSECT 0014	19/06/2019	13:43:06	109445.362	559889.368	   0.997	0.01	0.01
1A TRANSECT 0015	19/06/2019	13:43:07	109446.326	559889.248	   1.034	0.01	0.01
1A TRANSECT 0016	19/06/2019	13:43:08	109447.422	559889.141	   1.055	0.01	0.01
1A TRANSECT 0017	19/06/2019	13:43:09	109448.667	559889.080	   1.087	0.01	0.01
1A TRANSECT 0018	19/06/2019	13:43:10	109450.056	559888.973	   1.111	0.01	0.01
1A TRANSECT 0019	19/06/2019	13:43:11	109451.470	559888.831	   1.152	0.01	0.01
1A TRANSECT 0020	19/06/2019	13:43:12	109452.807	559888.777	   1.187	0.01	0.01
1A TRANSECT 0021	19/06/2019	13:43:13	109454.107	559888.720	   1.214	0.01	0.01
1A TRANSECT 0022	19/06/2019	13:43:14	109455.371	559888.617	   1.236	0.01	0.01
1A TRANSECT 0023	19/06/2019	13:43:15	109456.781	559888.572	   1.274	0.01	0.01
1A TRANSECT 0024	19/06/2019	13:43:16	109458.123	559888.548	   1.290	0.01	0.01
1A TRANSECT 0025	19/06/2019	13:43:17	109459.467	559888.514	   1.301	0.01	0.01
1A TRANSECT 0026	19/06/2019	13:43:18	109460.846	559888.462	   1.326	0.01	0.01
1A TRANSECT 0027	19/06/2019	13:43:19	109462.218	559888.497	   1.333	0.01	0.01
1A TRANSECT 0028	19/06/2019	13:43:20	109463.597	559888.490	   1.359	0.01	0.01
1A TRANSECT 0029	19/06/2019	13:43:21	109464.884	559888.541	   1.385	0.01	0.01
1A TRANSECT 0030	19/06/2019	13:43:22	109466.112	559888.662	   1.387	0.01	0.01
1A TRANSECT 0031	19/06/2019	13:43:23	109467.423	559888.622	   1.409	0.01	0.01
1A TRANSECT 0032	19/06/2019	13:43:24	109468.719	559888.604	   1.425	0.01	0.01
1A TRANSECT 0033	19/06/2019	13:43:25	109470.081	559888.653	   1.460	0.01	0.01
1A TRANSECT 0034	19/06/2019	13:43:26	109471.455	559888.657	   1.491	0.01	0.01
1A TRANSECT 0035	19/06/2019	13:43:27	109472.809	559888.596	   1.516	0.01	0.01
1A TRANSECT 0036	19/06/2019	13:43:28	109474.211	559888.569	   1.545	0.01	0.01
1A TRANSECT 0037	19/06/2019	13:43:29	109475.541	559888.471	   1.555	0.01	0.01
1A TRANSECT 0038	19/06/2019	13:43:30	109476.861	559888.380	   1.567	0.01	0.01
1A TRANSECT 0039	19/06/2019	13:43:31	109478.139	559888.292	   1.568	0.01	0.01
1A TRANSECT 0040	19/06/2019	13:43:32	109479.436	559888.326	   1.573	0.01	0.01
1A TRANSECT 0041	19/06/2019	13:43:33	109480.748	559888.344	   1.563	0.01	0.01
1A TRANSECT 0042	19/06/2019	13:43:34	109482.108	559888.349	   1.551	0.01	0.01
1A TRANSECT 0043	19/06/2019	13:43:35	109483.399	559888.296	   1.528	0.01	0.01
1A TRANSECT 0044	19/06/2019	13:43:36	109484.717	559888.225	   1.522	0.01	0.01
1A TRANSECT 0045	19/06/2019	13:43:37	109486.024	559888.234	   1.501	0.01	0.01
1A TRANSECT 0046	19/06/2019	13:43:38	109487.359	559888.245	   1.485	0.01	0.01
1A TRANSECT 0047	19/06/2019	13:43:39	109488.606	559888.244	   1.503	0.01	0.01
1A TRANSECT 0048	19/06/2019	13:43:40	109489.798	559888.300	   1.519	0.01	0.01
1A TRANSECT 0049	19/06/2019	13:43:41	109491.017	559888.271	   1.552	0.01	0.01
1A TRANSECT 0050	19/06/2019	13:43:42	109492.232	559888.349	   1.573	0.01	0.01
1A TRANSECT 0051	19/06/2019	13:43:43	109493.441	559888.247	   1.585	0.01	0.01
1A TRANSECT 0052	19/06/2019	13:43:44	109494.628	559888.186	   1.620	0.01	0.01
1A TRANSECT 0053	19/06/2019	13:43:45	109495.961	559888.255	   1.640	0.01	0.01
1A TRANSECT 0054	19/06/2019	13:43:46	109497.254	559888.187	   1.679	0.01	0.01
1A TRANSECT 0055	19/06/2019	13:43:47	109498.620	559888.112	   1.751	0.01	0.01
1A TRANSECT 0056	19/06/2019	13:43:48	109499.896	559888.145	   1.843	0.01	0.01
1A TRANSECT 0057	19/06/2019	13:43:49	109501.186	559888.172	   1.937	0.01	0.01
1A TRANSECT 0058	19/06/2019	13:43:50	109502.444	559888.113	   2.053	0.01	0.01
1A TRANSECT 0059	19/06/2019	13:43:51	109503.616	559888.070	   2.215	0.01	0.01
1A TRANSECT 0060	19/06/2019	13:43:52	109504.810	559887.970	   2.398	0.01	0.01
1A TRANSECT 0061	19/06/2019	13:43:53	109505.944	559887.887	   2.486	0.01	0.01
1A TRANSECT 0062	19/06/2019	13:43:54	109507.214	559887.816	   2.488	0.01	0.01
1A TRANSECT 0063	19/06/2019	13:43:55	109508.499	559887.707	   2.442	0.01	0.01
1A TRANSECT 0064	19/06/2019	13:43:56	109509.866	559887.679	   2.366	0.01	0.01
1A TRANSECT 0065	19/06/2019	13:43:57	109511.159	559887.725	   2.382	0.01	0.01
1A TRANSECT 0066	19/06/2019	13:43:58	109512.142	559887.820	   2.440	0.01	0.01
1A TRANSECT 0067	19/06/2019	13:43:60	109514.608	559887.899	   2.548	0.01	0.01
1A TRANSECT 0068	19/06/2019	13:44:01	109515.743	559887.986	   2.605	0.01	0.01
1A TRANSECT 0069	19/06/2019	13:44:02	109516.851	559888.083	   2.659	0.01	0.01
1A TRANSECT 0070	19/06/2019	13:44:03	109517.883	559888.160	   2.698	0.01	0.01
1A TRANSECT 0071	19/06/2019	13:44:06	109521.066	559888.413	   2.836	0.01	0.01
1A TRANSECT 0072	19/06/2019	13:44:07	109522.061	559888.385	   2.881	0.01	0.01
1A TRANSECT 0073	19/06/2019	13:44:08	109523.109	559888.381	   2.907	0.01	0.01
1A TRANSECT 0074	19/06/2019	13:44:09	109524.093	559888.360	   2.936	0.01	0.01
1A TRANSECT 0075	19/06/2019	13:44:11	109526.089	559888.189	   3.054	0.01	0.01
1A TRANSECT 0076	19/06/2019	13:44:13	109528.212	559888.124	   3.136	0.01	0.01
1A TRANSECT 0077	19/06/2019	13:44:14	109529.344	559888.118	   3.171	0.01	0.01
1A TRANSECT 0078	19/06/2019	13:44:15	109530.478	559888.207	   3.229	0.01	0.01
1A TRANSECT 0079	19/06/2019	13:44:16	109531.614	559888.064	   3.280	0.01	0.01
1A TRANSECT 0080	19/06/2019	13:44:17	109532.689	559888.013	   3.334	0.01	0.01
1A TRANSECT 0081	19/06/2019	13:44:18	109533.816	559888.085	   3.405	0.01	0.01
1A TRANSECT 0082	19/06/2019	13:44:19	109534.949	559888.005	   3.511	0.01	0.01
1A TRANSECT 0083	19/06/2019	13:44:21	109537.082	559887.928	   3.741	0.01	0.01
1A TRANSECT 0084	19/06/2019	13:44:22	109538.074	559887.949	   3.852	0.01	0.01
1A TRANSECT 0085	19/06/2019	13:44:23	109539.069	559887.943	   3.936	0.01	0.01
1A TRANSECT 0086	19/06/2019	13:44:24	109540.048	559887.867	   4.002	0.01	0.01
1A TRANSECT 0087	19/06/2019	13:44:25	109541.166	559887.823	   4.115	0.01	0.01
1A TRANSECT 0088	19/06/2019	13:44:28	109544.389	559887.665	   4.443	0.01	0.01
1A TRANSECT 0089	19/06/2019	13:44:29	109545.329	559887.623	   4.510	0.01	0.01
1A TRANSECT 0090	19/06/2019	13:44:30	109546.431	559887.636	   4.657	0.01	0.02
1A TRANSECT 0091	19/06/2019	13:44:31	109547.433	559887.550	   4.751	0.01	0.01
1A TRANSECT 0092	19/06/2019	13:44:32	109548.540	559887.432	   4.886	0.01	0.01
1A TRANSECT 0093	19/06/2019	13:44:34	109550.297	559887.376	   5.131	0.01	0.01
1A TRANSECT 0094	19/06/2019	13:44:35	109551.181	559887.474	   5.247	0.01	0.01
1A TRANSECT 0095	19/06/2019	13:44:36	109552.099	559887.552	   5.344	0.01	0.01
1A TRANSECT 0096	19/06/2019	13:44:37	109553.214	559887.554	   5.441	0.01	0.01
1A TRANSECT 0097	19/06/2019	13:44:38	109554.223	559887.494	   5.551	0.01	0.01
1A TRANSECT 0098	19/06/2019	13:44:39	109555.002	559887.345	   5.456	0.01	0.02
1A TRANSECT 0099	19/06/2019	13:44:40	109555.769	559887.254	   5.334	0.01	0.02
1A TRANSECT 0100	19/06/2019	13:44:41	109556.823	559887.126	   5.421	0.01	0.02
1A TRANSECT 0101	19/06/2019	13:44:42	109557.874	559887.208	   5.422	0.01	0.02
1A TRANSECT 0102	19/06/2019	13:44:43	109558.811	559887.151	   5.424	0.01	0.02
1A TRANSECT 0103	19/06/2019	13:44:44	109559.758	559887.105	   5.528	0.01	0.01
1A TRANSECT 0104	19/06/2019	13:44:45	109560.562	559887.206	   5.889	0.01	0.01
1A TRANSECT 0105	19/06/2019	13:44:46	109561.145	559887.268	   6.154	0.01	0.01
1A TRANSECT 0106	19/06/2019	13:44:47	109561.648	559887.283	   6.291	0.01	0.01
1A TRANSECT 0107	19/06/2019	13:44:48	109562.239	559887.250	   6.451	0.01	0.01
1A TRANSECT 0108	19/06/2019	13:44:49	109562.550	559887.188	   6.511	0.01	0.01
1A TRANSECT 0109	19/06/2019	13:44:50	109562.859	559887.021	   6.549	0.01	0.01
1A TRANSECT 0110	19/06/2019	13:44:51	109563.392	559886.992	   6.762	0.01	0.01
1A TRANSECT 0111	19/06/2019	13:44:52	109563.954	559887.020	   6.942	0.01	0.01
1A TRANSECT 0112	19/06/2019	13:44:53	109564.463	559887.096	   7.039	0.01	0.01
1A TRANSECT 0113	19/06/2019	13:44:54	109564.867	559887.102	   7.100	0.01	0.01
1A TRANSECT 0114	19/06/2019	13:44:55	109565.342	559886.999	   7.259	0.01	0.01
1A TRANSECT 0115	19/06/2019	13:44:56	109565.902	559886.960	   7.409	0.01	0.01
1A TRANSECT 0116	19/06/2019	13:44:57	109566.435	559886.984	   7.499	0.01	0.01
1A TRANSECT 0117	19/06/2019	13:44:58	109566.617	559887.206	   7.637	0.01	0.01
1A TRANSECT 0118	19/06/2019	13:44:59	109567.172	559887.311	   7.802	0.01	0.01
1A TRANSECT 0119	19/06/2019	13:44:60	109567.676	559887.366	   7.935	0.01	0.01
1A TRANSECT 0120	19/06/2019	13:45:01	109568.171	559887.311	   7.941	0.01	0.01
1A TRANSECT 0121	19/06/2019	13:45:02	109567.953	559887.306	   7.930	0.01	0.01
1A TRANSECT 0122	19/06/2019	13:45:03	109567.879	559887.454	   7.927	0.01	0.01
1A TRANSECT 0123	19/06/2019	13:45:04	109567.936	559887.340	   7.924	0.01	0.01
1A TRANSECT 0124	19/06/2019	13:45:05	109567.932	559887.309	   7.924	0.01	0.01
1A TRANSECT 0125	19/06/2019	13:45:07	109567.920	559887.331	   7.927	0.01	0.01
GPS0001         	19/06/2019	13:45:11	109567.961	559887.361	   7.933	0.01	0.02
1A TRANSECT 0126	19/06/2019	13:45:12	109568.030	559887.421	   7.936	0.01	0.01
1A TRANSECT 0127	19/06/2019	13:45:13	109568.020	559887.399	   7.938	0.01	0.01
1A TRANSECT 0128	19/06/2019	13:45:14	109567.989	559887.516	   7.935	0.01	0.01
1A TRANSECT 0129	19/06/2019	13:45:15	109567.980	559887.428	   7.928	0.01	0.01
1A TRANSECT 0130	19/06/2019	13:45:16	109568.015	559887.494	   7.927	0.01	0.01
1A TRANSECT 0131	19/06/2019	13:45:17	109568.040	559887.427	   7.934	0.01	0.01
1A TRANSECT 0132	19/06/2019	13:45:18	109568.064	559887.418	   7.935	0.01	0.01
1A TRANSECT 0133	19/06/2019	13:45:19	109568.059	559887.462	   7.940	0.01	0.01
1A TRANSECT 0134	19/06/2019	13:45:20	109568.041	559887.460	   7.938	0.01	0.01
1A TRANSECT 0135	19/06/2019	13:45:22	109568.006	559887.436	   7.934	0.01	0.01
1A TRANSECT 0136	19/06/2019	13:45:23	109567.989	559887.431	   7.933	0.01	0.01
1A TRANSECT 0137	19/06/2019	13:45:24	109567.993	559887.476	   7.936	0.01	0.01
1A TRANSECT 0138	19/06/2019	13:45:25	109568.000	559887.514	   7.931	0.01	0.01
1A TRANSECT 0139	19/06/2019	13:45:26	109567.970	559887.523	   7.929	0.01	0.01
1A TRANSECT 0140	19/06/2019	13:45:27	109567.975	559887.511	   7.929	0.01	0.01
1A TRANSECT 0141	19/06/2019	13:45:28	109567.943	559887.462	   7.929	0.01	0.01
1A TRANSECT 0142	19/06/2019	13:45:29	109567.921	559887.442	   7.924	0.01	0.01
1A TRANSECT 0143	19/06/2019	13:45:30	109567.897	559887.453	   7.920	0.01	0.01
1A TRANSECT 0144	19/06/2019	13:45:31	109567.912	559887.410	   7.919	0.01	0.01
1A TRANSECT 0145	19/06/2019	13:45:32	109567.941	559887.449	   7.925	0.01	0.01
1A TRANSECT 0146	19/06/2019	13:45:33	109567.925	559887.440	   7.929	0.01	0.01
1A TRANSECT 0147	19/06/2019	13:45:34	109567.878	559887.493	   7.915	0.01	0.01
1A TRANSECT 0148	19/06/2019	13:45:35	109567.906	559887.437	   7.922	0.01	0.01
1A TRANSECT 0149	19/06/2019	13:45:36	109567.943	559887.420	   7.932	0.01	0.01
1A TRANSECT 0150	19/06/2019	13:45:37	109567.926	559887.429	   7.930	0.01	0.01
1A TRANSECT 0151	19/06/2019	13:45:38	109567.896	559887.455	   7.923	0.01	0.01
1A TRANSECT 0152	19/06/2019	13:45:39	109567.953	559887.463	   7.931	0.01	0.01
1A TRANSECT 0153	19/06/2019	13:45:40	109567.974	559887.457	   7.933	0.01	0.01
1A TRANSECT 0154	19/06/2019	13:45:41	109567.970	559887.416	   7.931	0.01	0.01
1A TRANSECT 0155	19/06/2019	13:45:42	109567.956	559887.404	   7.928	0.01	0.01
1A TRANSECT 0156	19/06/2019	13:45:43	109567.955	559887.396	   7.927	0.01	0.01
1A TRANSECT 0157	19/06/2019	13:45:44	109567.926	559887.399	   7.927	0.01	0.01
1A TRANSECT 0158	19/06/2019	13:45:45	109567.930	559887.414	   7.922	0.01	0.01
1A TRANSECT 0159	19/06/2019	13:45:46	109567.911	559887.491	   7.921	0.01	0.01
1A TRANSECT 0160	19/06/2019	13:45:47	109567.914	559887.530	   7.915	0.01	0.01
1A TRANSECT 0161	19/06/2019	13:45:48	109567.879	559887.575	   7.907	0.01	0.01
1A TRANSECT 0162	19/06/2019	13:45:49	109567.881	559887.608	   7.911	0.01	0.01
1A TRANSECT 0163	19/06/2019	13:45:50	109567.947	559887.519	   7.921	0.01	0.01
1A TRANSECT 0164	19/06/2019	13:45:51	109567.974	559887.510	   7.931	0.01	0.01
1A TRANSECT 0165	19/06/2019	13:45:52	109567.950	559887.461	   7.927	0.01	0.01
1A TRANSECT 0166	19/06/2019	13:45:53	109567.934	559887.444	   7.921	0.01	0.01
1A TRANSECT 0167	19/06/2019	13:45:54	109567.935	559887.517	   7.920	0.01	0.01
1A TRANSECT 0168	19/06/2019	13:45:55	109567.918	559887.437	   7.921	0.01	0.01
1A TRANSECT 0169	19/06/2019	13:45:57	109567.921	559887.424	   7.930	0.01	0.01
1A TRANSECT 0170	19/06/2019	13:45:58	109567.902	559887.505	   7.924	0.01	0.01
1A TRANSECT 0171	19/06/2019	13:45:59	109567.987	559887.443	   7.933	0.01	0.01
1A TRANSECT 0172	19/06/2019	13:45:60	109568.016	559887.420	   7.931	0.01	0.01
1A TRANSECT 0173	19/06/2019	13:46:01	109568.045	559887.493	   7.934	0.01	0.01
1A TRANSECT 0174	19/06/2019	13:46:02	109568.059	559887.444	   7.936	0.01	0.01
1A TRANSECT 0175	19/06/2019	13:46:03	109568.071	559887.455	   7.936	0.01	0.01
1A TRANSECT 0176	19/06/2019	13:46:04	109568.091	559887.470	   7.938	0.01	0.01
1A TRANSECT 0177	19/06/2019	13:46:05	109568.064	559887.524	   7.939	0.01	0.01
1A TRANSECT 0178	19/06/2019	13:46:06	109568.063	559887.463	   7.934	0.01	0.01
1A TRANSECT 0179	19/06/2019	13:46:07	109568.044	559887.446	   7.927	0.01	0.01
1A TRANSECT 0180	19/06/2019	13:46:08	109568.028	559887.463	   7.926	0.01	0.01
1A TRANSECT 0181	19/06/2019	13:46:09	109568.043	559887.461	   7.933	0.01	0.01
1A TRANSECT 0182	19/06/2019	13:46:10	109567.908	559887.465	   7.930	0.01	0.01
1A TRANSECT 0183	19/06/2019	13:46:11	109567.951	559887.453	   7.925	0.01	0.01
1A TRANSECT 0184	19/06/2019	13:46:12	109567.934	559887.506	   7.926	0.01	0.01
1A TRANSECT 0185	19/06/2019	13:46:14	109568.033	559887.461	   7.927	0.01	0.01
1A TRANSECT 0186	19/06/2019	13:46:15	109568.007	559887.459	   7.931	0.01	0.01
1A TRANSECT 0187	19/06/2019	13:46:16	109568.051	559887.390	   7.919	0.01	0.01
1A TRANSECT 0188	19/06/2019	13:46:17	109568.017	559887.470	   7.929	0.01	0.01
1A TRANSECT 0189	19/06/2019	13:46:18	109568.021	559887.466	   7.930	0.01	0.01
1A TRANSECT 0190	19/06/2019	13:46:19	109568.037	559887.435	   7.930	0.01	0.01
1A TRANSECT 0191	19/06/2019	13:46:20	109568.018	559887.466	   7.929	0.01	0.01
1A TRANSECT 0192	19/06/2019	13:46:21	109567.913	559887.584	   7.917	0.01	0.01
1A TRANSECT 0193	19/06/2019	13:46:22	109567.981	559887.464	   7.930	0.01	0.01
1A TRANSECT 0194	19/06/2019	13:46:23	109568.008	559887.413	   7.927	0.01	0.01
1A TRANSECT 0195	19/06/2019	13:46:24	109567.599	559888.001	   7.900	0.01	0.01
1A TRANSECT 0196	19/06/2019	13:46:25	109567.307	559888.701	   7.877	0.01	0.01
1A TRANSECT 0197	19/06/2019	13:46:27	109566.879	559890.820	   7.804	0.01	0.01
1A TRANSECT 0198	19/06/2019	13:46:28	109566.505	559891.634	   7.805	0.01	0.01
1A TRANSECT 0199	19/06/2019	13:46:29	109566.336	559892.453	   7.640	0.01	0.01
1A TRANSECT 0200	19/06/2019	13:46:30	109566.029	559893.114	   7.929	1.09	1.96
1A TRANSECT 0201	19/06/2019	13:46:32	109565.797	559892.612	   5.985	1.39	1.83
1A TRANSECT 0202	19/06/2019	13:46:34	109565.581	559896.503	   6.749	0.55	1.05
1A TRANSECT 0203	19/06/2019	13:46:36	109565.210	559898.495	   6.740	0.28	0.41
1A TRANSECT 0204	19/06/2019	13:46:37	109565.185	559899.792	   7.101	0.01	0.01
1A TRANSECT 0205	19/06/2019	13:46:39	109564.631	559901.707	   6.999	0.01	0.01
1A TRANSECT 0206	19/06/2019	13:46:40	109564.405	559902.816	   6.967	0.01	0.01
1A TRANSECT 0207	19/06/2019	13:46:41	109564.301	559903.911	   6.860	0.01	0.01
1A TRANSECT 0208	19/06/2019	13:46:42	109564.074	559904.877	   6.815	0.01	0.01
1A TRANSECT 0209	19/06/2019	13:46:43	109563.808	559905.997	   6.701	0.01	0.01
1A TRANSECT 0210	19/06/2019	13:46:44	109563.473	559907.081	   6.724	0.01	0.01
1A TRANSECT 0211	19/06/2019	13:46:45	109563.084	559908.184	   6.558	0.01	0.01
1A TRANSECT 0212	19/06/2019	13:46:46	109562.699	559909.317	   6.423	0.01	0.01
1A TRANSECT 0213	19/06/2019	13:46:48	109562.408	559911.096	   6.263	0.01	0.01
1A TRANSECT 0214	19/06/2019	13:46:50	109561.725	559912.957	   6.111	0.01	0.01
1A TRANSECT 0215	19/06/2019	13:46:52	109560.702	559914.922	   5.961	0.01	0.02
1A TRANSECT 0216	19/06/2019	13:46:54	109559.841	559917.079	   5.965	0.01	0.01
1A TRANSECT 0217	19/06/2019	13:46:55	109559.514	559918.015	   5.723	0.01	0.01
1A TRANSECT 0218	19/06/2019	13:46:56	109559.032	559919.179	   5.666	0.01	0.02
1A TRANSECT 0219	19/06/2019	13:46:57	109558.589	559920.348	   5.620	0.01	0.02
1A TRANSECT 0220	19/06/2019	13:46:58	109558.291	559921.565	   5.539	0.01	0.02
1A TRANSECT 0221	19/06/2019	13:46:59	109557.894	559922.817	   5.516	0.02	0.02
1A TRANSECT 0222	19/06/2019	13:46:60	109557.429	559924.111	   5.480	0.01	0.02
1A TRANSECT 0223	19/06/2019	13:47:01	109556.891	559925.371	   5.445	0.01	0.02
1A TRANSECT 0224	19/06/2019	13:47:02	109556.380	559926.576	   5.350	0.01	0.02
1A TRANSECT 0225	19/06/2019	13:47:07	109552.692	559932.324	   5.064	0.85	0.98
1A TRANSECT 0226	19/06/2019	13:47:09	109551.906	559934.292	   5.107	0.41	0.61
1A TRANSECT 0227	19/06/2019	13:47:10	109551.334	559935.420	   5.008	0.32	0.51
1A TRANSECT 0228	19/06/2019	13:47:11	109550.721	559936.559	   5.010	0.33	0.54
1A TRANSECT 0229	19/06/2019	13:47:13	109549.493	559939.251	   4.981	0.67	1.13
1A TRANSECT 0230	19/06/2019	13:47:15	109548.946	559941.218	   4.447	0.50	0.89
1A TRANSECT 0231	19/06/2019	13:47:16	109548.477	559942.353	   4.414	0.34	0.61
1A TRANSECT 0232	19/06/2019	13:47:17	109547.922	559943.521	   4.379	0.29	0.53
1A TRANSECT 0233	19/06/2019	13:47:18	109547.061	559944.334	   4.021	2.53	3.38
1A TRANSECT 0234	19/06/2019	13:47:20	109545.675	559946.576	   3.740	1.75	2.24
1A TRANSECT 0235	19/06/2019	13:47:21	109544.976	559947.593	   3.552	1.47	1.87
1A TRANSECT 0236	19/06/2019	13:47:22	109544.228	559948.630	   3.526	0.29	0.42
1A TRANSECT 0237	19/06/2019	13:47:23	109543.452	559949.735	   3.511	0.31	0.44
1A TRANSECT 0238	19/06/2019	13:47:24	109542.765	559950.934	   3.536	0.28	0.42
1A TRANSECT 0239	19/06/2019	13:47:25	109542.262	559952.002	   3.542	0.28	0.43
1A TRANSECT 0240	19/06/2019	13:47:26	109541.767	559953.033	   3.437	0.25	0.40
1A TRANSECT 0241	19/06/2019	13:47:27	109541.218	559954.161	   3.325	0.24	0.38
1A TRANSECT 0242	19/06/2019	13:47:28	109540.789	559955.406	   3.346	0.23	0.36
1A TRANSECT 0243	19/06/2019	13:47:29	109540.954	559957.114	   3.822	0.01	0.02
1A TRANSECT 0244	19/06/2019	13:47:30	109540.769	559958.385	   3.837	0.02	0.02
1A TRANSECT 0245	19/06/2019	13:47:32	109540.744	559960.870	   3.856	0.02	0.02
1A TRANSECT 0246	19/06/2019	13:47:33	109540.514	559962.032	   3.792	0.01	0.02
1A TRANSECT 0247	19/06/2019	13:47:36	109539.065	559964.928	   4.582	1.59	2.51
1A TRANSECT 0248	19/06/2019	13:47:38	109538.589	559965.799	   3.531	0.57	0.87
1A TRANSECT 0249	19/06/2019	13:47:39	109538.602	559965.801	   3.606	0.56	0.85
1A TRANSECT 0250	19/06/2019	13:47:40	109538.609	559965.799	   3.624	0.22	0.35
1A TRANSECT 0251	19/06/2019	13:47:41	109538.617	559965.798	   3.644	0.22	0.35
1A TRANSECT 0252	19/06/2019	13:47:42	109538.958	559965.784	   3.808	0.01	0.01
1A TRANSECT 0253	19/06/2019	13:47:43	109538.959	559965.783	   3.800	0.01	0.01
1A TRANSECT 0254	19/06/2019	13:47:44	109538.956	559965.781	   3.803	0.01	0.01
1A TRANSECT 0255	19/06/2019	13:47:45	109538.958	559965.781	   3.800	0.01	0.01
1A TRANSECT 0256	19/06/2019	13:47:48	109539.287	559966.237	   0.435	0.52	1.21
1A TRANSECT 0257	19/06/2019	13:47:50	109538.595	559964.598	   1.648	0.70	0.97
1A TRANSECT 0258	19/06/2019	13:47:51	109538.636	559965.696	   3.414	0.48	0.79
1A TRANSECT 0259	19/06/2019	13:47:52	109538.637	559965.755	   3.500	0.62	0.80
1A TRANSECT 0260	19/06/2019	13:47:53	109538.635	559965.780	   3.550	0.61	0.75
1A TRANSECT 0261	19/06/2019	13:47:54	109538.641	559965.776	   3.561	0.30	0.49
1A TRANSECT 0262	19/06/2019	13:47:55	109538.647	559965.766	   3.566	0.30	0.48
1A TRANSECT 0263	19/06/2019	13:47:57	109538.964	559965.774	   3.807	0.01	0.02
1A TRANSECT 0264	19/06/2019	13:47:58	109538.966	559965.777	   3.814	0.01	0.02
1A TRANSECT 0265	19/06/2019	13:47:59	109538.965	559965.774	   3.799	0.01	0.02
1A TRANSECT 0266	19/06/2019	13:47:60	109538.968	559965.769	   3.802	0.01	0.01
1A TRANSECT 0267	19/06/2019	13:48:01	109538.968	559965.768	   3.800	0.01	0.01
1A TRANSECT 0268	19/06/2019	13:48:03	109538.966	559965.774	   3.811	0.01	0.01
1A TRANSECT 0269	19/06/2019	13:48:06	109538.967	559965.771	   3.806	0.01	0.01
1A TRANSECT 0270	19/06/2019	13:48:07	109538.963	559965.771	   3.801	0.01	0.01
1A TRANSECT 0271	19/06/2019	13:48:08	109538.966	559965.772	   3.803	0.01	0.01
1A TRANSECT 0272	19/06/2019	13:48:09	109538.967	559965.774	   3.812	0.01	0.01
1A TRANSECT 0273	19/06/2019	13:48:10	109538.969	559965.772	   3.816	0.01	0.01
1A TRANSECT 0274	19/06/2019	13:48:11	109538.965	559965.769	   3.812	0.01	0.01
1A TRANSECT 0275	19/06/2019	13:48:12	109538.966	559965.767	   3.813	0.01	0.01
1A TRANSECT 0276	19/06/2019	13:48:13	109538.967	559965.770	   3.816	0.01	0.01
1A TRANSECT 0277	19/06/2019	13:48:14	109538.965	559965.769	   3.814	0.01	0.01
1A TRANSECT 0278	19/06/2019	13:48:15	109538.964	559965.768	   3.818	0.01	0.01
1A TRANSECT 0279	19/06/2019	13:48:16	109538.965	559965.769	   3.818	0.01	0.01
1A TRANSECT 0280	19/06/2019	13:48:17	109538.969	559965.775	   3.812	0.01	0.01
1A TRANSECT 0281	19/06/2019	13:48:18	109538.968	559965.771	   3.805	0.01	0.01
1A TRANSECT 0282	19/06/2019	13:48:19	109538.967	559965.771	   3.807	0.01	0.01
1A TRANSECT 0283	19/06/2019	13:48:20	109538.968	559965.772	   3.810	0.01	0.01
1A TRANSECT 0284	19/06/2019	13:48:21	109538.970	559965.775	   3.810	0.01	0.01
